state_name,year_month,rainfall_actual_mm,rainfall_normal_mm,rainfall_dev_pct
ladakh,2021-01,29.5,0.0,
ladakh,2021-02,27.15,0.0,
ladakh,2021-03,74.61999999999999,0.0,
ladakh,2021-04,66.98,0.0,
ladakh,2021-05,16.19,0.0,
ladakh,2021-06,7.71,0.0,
ladakh,2021-07,48.22,0.0,
ladakh,2021-08,17.84,0.0,
ladakh,2021-09,33.61,0.0,
ladakh,2021-10,41.45,0.0,
ladakh,2021-11,1.6600000000000001,0.0,
ladakh,2021-12,7.51,0.0,
ladakh,2022-01,43.339999999999996,0.0,
ladakh,2022-02,32.97,0.0,
ladakh,2022-03,13.69,0.0,
ladakh,2022-04,13.680000000000001,0.0,
ladakh,2022-05,18.19,0.0,
ladakh,2022-06,24.819999999999997,0.0,
ladakh,2022-07,90.42,0.0,
ladakh,2022-08,55.44,0.0,
ladakh,2022-09,25.32,0.0,
ladakh,2022-10,7.18,0.0,
ladakh,2022-11,29.86,0.0,
ladakh,2022-12,11.89,0.0,
ladakh,2023-01,40.22,0.0,
ladakh,2023-02,22.9,0.0,
ladakh,2023-03,13.68,0.0,
ladakh,2023-04,55.67,0.0,
ladakh,2023-05,30.7,0.0,
ladakh,2023-06,27.669999999999998,0.0,
ladakh,2023-07,74.38,0.0,
ladakh,2023-08,5.279999999999999,0.0,
ladakh,2023-09,18.85,0.0,
ladakh,2023-10,14.69,0.0,
ladakh,2023-11,8.440000000000001,0.0,
ladakh,2023-12,3.61,0.0,
ladakh,2024-01,0.0,0.0,
lakshadweep,2009-01,0.0,0.0,
lakshadweep,2009-02,0.0,0.0,
lakshadweep,2009-03,0.0,0.0,
lakshadweep,2009-04,0.0,0.0,
lakshadweep,2009-05,0.0,0.0,
lakshadweep,2009-06,0.0,0.0,
lakshadweep,2009-07,0.0,0.0,
lakshadweep,2009-08,0.0,0.0,
lakshadweep,2009-09,0.0,0.0,
lakshadweep,2009-10,0.0,0.0,
lakshadweep,2009-11,0.0,0.0,
lakshadweep,2009-12,0.0,0.0,
lakshadweep,2010-01,0.0,0.0,
lakshadweep,2010-02,0.0,0.0,
lakshadweep,2010-03,0.0,0.0,
lakshadweep,2010-04,0.0,0.0,
lakshadweep,2010-05,0.0,0.0,
lakshadweep,2010-06,0.0,0.0,
lakshadweep,2010-07,0.0,0.0,
lakshadweep,2010-08,0.0,0.0,
lakshadweep,2010-09,0.0,0.0,
lakshadweep,2010-10,0.0,0.0,
lakshadweep,2010-11,0.0,0.0,
lakshadweep,2010-12,0.0,0.0,
lakshadweep,2011-01,0.0,0.0,
lakshadweep,2011-02,0.0,0.0,
lakshadweep,2011-03,0.0,0.0,
lakshadweep,2011-04,0.0,0.0,
lakshadweep,2011-05,0.0,0.0,
lakshadweep,2011-06,0.0,0.0,
lakshadweep,2011-07,0.0,0.0,
lakshadweep,2011-08,0.0,0.0,
lakshadweep,2011-09,0.0,0.0,
lakshadweep,2011-10,0.0,0.0,
lakshadweep,2011-11,0.0,0.0,
lakshadweep,2011-12,0.0,0.0,
lakshadweep,2012-01,0.0,0.0,
lakshadweep,2012-02,0.0,0.0,
lakshadweep,2012-03,0.0,0.0,
lakshadweep,2012-04,0.0,0.0,
lakshadweep,2012-05,0.0,0.0,
lakshadweep,2012-06,0.0,0.0,
lakshadweep,2012-07,0.0,0.0,
lakshadweep,2012-08,0.0,0.0,
lakshadweep,2012-09,0.0,0.0,
lakshadweep,2012-10,0.0,0.0,
lakshadweep,2012-11,0.0,0.0,
lakshadweep,2012-12,0.0,0.0,
lakshadweep,2013-01,0.0,0.0,
lakshadweep,2013-02,0.0,0.0,
lakshadweep,2013-03,0.0,0.0,
lakshadweep,2013-04,0.0,0.0,
lakshadweep,2013-05,0.0,0.0,
lakshadweep,2013-06,0.0,0.0,
lakshadweep,2013-07,0.0,0.0,
lakshadweep,2013-08,0.0,0.0,
lakshadweep,2013-09,0.0,0.0,
lakshadweep,2013-10,0.0,0.0,
lakshadweep,2013-11,0.0,0.0,
lakshadweep,2013-12,0.0,0.0,
lakshadweep,2014-01,0.0,0.0,
lakshadweep,2014-02,0.0,0.0,
lakshadweep,2014-03,0.0,0.0,
lakshadweep,2014-04,0.0,0.0,
lakshadweep,2014-05,0.0,0.0,
lakshadweep,2014-06,0.0,0.0,
lakshadweep,2014-07,0.0,0.0,
lakshadweep,2014-08,0.0,0.0,
lakshadweep,2014-09,0.0,0.0,
lakshadweep,2014-10,0.0,0.0,
lakshadweep,2014-11,0.0,0.0,
lakshadweep,2014-12,0.0,0.0,
lakshadweep,2015-01,0.0,0.0,
lakshadweep,2015-02,0.0,0.0,
lakshadweep,2015-03,0.0,0.0,
lakshadweep,2015-04,0.0,0.0,
lakshadweep,2015-05,0.0,0.0,
lakshadweep,2015-06,0.0,0.0,
lakshadweep,2015-07,0.0,0.0,
lakshadweep,2015-08,0.0,0.0,
lakshadweep,2015-09,0.0,0.0,
lakshadweep,2015-10,0.0,0.0,
lakshadweep,2015-11,0.0,0.0,
lakshadweep,2015-12,0.0,0.0,
lakshadweep,2016-01,0.0,0.0,
lakshadweep,2016-02,0.0,0.0,
lakshadweep,2016-03,0.0,0.0,
lakshadweep,2016-04,0.0,0.0,
lakshadweep,2016-05,0.0,0.0,
lakshadweep,2016-06,0.0,0.0,
lakshadweep,2016-07,0.0,0.0,
lakshadweep,2016-08,0.0,0.0,
lakshadweep,2016-09,0.0,0.0,
lakshadweep,2016-10,0.0,0.0,
lakshadweep,2016-11,0.0,0.0,
lakshadweep,2016-12,0.0,0.0,
lakshadweep,2017-01,0.0,0.0,
lakshadweep,2017-02,0.0,0.0,
lakshadweep,2017-03,0.0,0.0,
lakshadweep,2017-04,0.0,0.0,
lakshadweep,2017-05,0.0,0.0,
lakshadweep,2017-06,0.0,0.0,
lakshadweep,2017-07,0.0,0.0,
lakshadweep,2017-08,0.0,0.0,
lakshadweep,2017-09,0.0,0.0,
lakshadweep,2017-10,0.0,0.0,
lakshadweep,2017-11,0.0,0.0,
lakshadweep,2017-12,0.0,0.0,
lakshadweep,2018-01,0.0,0.0,
lakshadweep,2018-02,0.0,0.0,
lakshadweep,2018-03,0.0,0.0,
lakshadweep,2018-04,0.0,0.0,
lakshadweep,2018-05,0.0,0.0,
lakshadweep,2018-06,0.0,0.0,
lakshadweep,2018-07,0.0,0.0,
lakshadweep,2018-08,0.0,0.0,
lakshadweep,2018-09,0.0,0.0,
lakshadweep,2018-10,0.0,0.0,
lakshadweep,2018-11,0.0,0.0,
lakshadweep,2018-12,0.0,0.0,
lakshadweep,2019-01,0.0,0.0,
lakshadweep,2019-02,0.0,0.0,
lakshadweep,2019-03,0.0,0.0,
lakshadweep,2019-04,0.0,0.0,
lakshadweep,2019-05,0.0,0.0,
lakshadweep,2019-06,0.0,0.0,
lakshadweep,2019-07,0.0,0.0,
lakshadweep,2019-08,0.0,0.0,
lakshadweep,2019-09,0.0,0.0,
lakshadweep,2019-10,0.0,0.0,
lakshadweep,2019-11,0.0,0.0,
lakshadweep,2019-12,0.0,0.0,
lakshadweep,2020-01,0.0,0.0,
lakshadweep,2020-02,0.0,0.0,
lakshadweep,2020-03,0.0,0.0,
lakshadweep,2020-04,0.0,0.0,
lakshadweep,2020-05,0.0,0.0,
lakshadweep,2020-06,0.0,0.0,
lakshadweep,2020-07,0.0,0.0,
lakshadweep,2020-08,0.0,0.0,
lakshadweep,2020-09,0.0,0.0,
lakshadweep,2020-10,0.0,0.0,
lakshadweep,2020-11,0.0,0.0,
lakshadweep,2020-12,0.0,0.0,
lakshadweep,2021-01,0.0,0.0,
lakshadweep,2021-02,0.0,0.0,
lakshadweep,2021-03,0.0,0.0,
lakshadweep,2021-04,0.0,0.0,
lakshadweep,2021-05,0.0,0.0,
lakshadweep,2021-06,0.0,0.0,
lakshadweep,2021-07,0.0,0.0,
lakshadweep,2021-08,0.0,0.0,
lakshadweep,2021-09,0.0,0.0,
lakshadweep,2021-10,0.0,0.0,
lakshadweep,2021-11,0.0,0.0,
lakshadweep,2021-12,0.0,0.0,
lakshadweep,2022-01,0.0,0.0,
lakshadweep,2022-02,0.0,0.0,
lakshadweep,2022-03,0.0,0.0,
lakshadweep,2022-04,0.0,0.0,
lakshadweep,2022-05,0.0,0.0,
lakshadweep,2022-06,0.0,0.0,
lakshadweep,2022-07,0.0,0.0,
lakshadweep,2022-08,0.0,0.0,
lakshadweep,2022-09,0.0,0.0,
lakshadweep,2022-10,0.0,0.0,
lakshadweep,2022-11,0.0,0.0,
lakshadweep,2022-12,0.0,0.0,
lakshadweep,2023-01,0.0,0.0,
lakshadweep,2023-02,0.0,0.0,
lakshadweep,2023-03,0.0,0.0,
lakshadweep,2023-04,0.0,0.0,
lakshadweep,2023-05,0.0,0.0,
lakshadweep,2023-06,0.0,0.0,
lakshadweep,2023-07,0.0,0.0,
lakshadweep,2023-08,0.0,0.0,
lakshadweep,2023-09,0.0,0.0,
lakshadweep,2023-10,0.0,0.0,
lakshadweep,2023-11,0.0,0.0,
lakshadweep,2023-12,0.0,0.0,
lakshadweep,2024-01,0.0,0.0,
madhya pradesh,2009-01,8.68,17.72,-52.90677419354839
madhya pradesh,2009-02,0.95,9.92,-88.5025
madhya pradesh,2009-03,1.4100000000000001,7.37,-83.83851851851851
madhya pradesh,2009-04,2.18,3.83,-37.08
madhya pradesh,2009-05,7.57,7.5,11.036129032258067
madhya pradesh,2009-06,49.36,123.5,-69.36866666666667
madhya pradesh,2009-07,315.96,328.53,-1.8146666666666647
madhya pradesh,2009-08,183.82999999999998,327.14,-39.182758620689654
madhya pradesh,2009-09,137.96,172.63,-39.08142857142857
madhya pradesh,2009-10,79.43,35.19,33.26225806451613
madhya pradesh,2009-11,70.10000000000001,9.29,1729.671818181818
madhya pradesh,2009-12,13.99,5.41,295.5043478260869
madhya pradesh,2010-01,2.08,17.72,-87.8458064516129
madhya pradesh,2010-02,9.819999999999999,11.74,16.09321428571429
madhya pradesh,2010-03,1.2200000000000002,8.92,-88.19258064516129
madhya pradesh,2010-04,1.44,3.94,-57.094
madhya pradesh,2010-05,4.74,7.5,3.0387096774193547
madhya pradesh,2010-06,54.51,123.5,-61.440666666666665
madhya pradesh,2010-07,301.01,337.93,-11.364516129032259
madhya pradesh,2010-08,274.44,348.09000000000003,-20.603870967741937
madhya pradesh,2010-09,168.39,187.44,-17.136666666666667
madhya pradesh,2010-10,13.66,35.19,-9.859354838709677
madhya pradesh,2010-11,31.21,12.57,356.97666666666663
madhya pradesh,2010-12,1.97,7.64,-67.8558064516129
madhya pradesh,2011-01,0.37,17.72,-97.39612903225806
madhya pradesh,2011-02,1.79,11.74,-85.10892857142858
madhya pradesh,2011-03,0.44,8.92,-93.43709677419355
madhya pradesh,2011-04,5.77,3.94,99.97666666666667
madhya pradesh,2011-05,5.11,7.5,-10.251612903225809
madhya pradesh,2011-06,273.99,123.5,92.365
madhya pradesh,2011-07,309.51,337.93,-8.742580645161292
madhya pradesh,2011-08,335.92,348.09000000000003,-2.969032258064516
madhya pradesh,2011-09,212.04,187.44,-0.5776666666666667
madhya pradesh,2011-10,0.66,35.19,-98.77741935483871
madhya pradesh,2011-11,0.0,12.57,-100.0
madhya pradesh,2011-12,0.21,7.64,-96.61290322580645
madhya pradesh,2012-01,22.2,17.72,66.02516129032259
madhya pradesh,2012-02,0.92,11.74,-93.0592857142857
madhya pradesh,2012-03,0.38,8.92,-93.25774193548386
madhya pradesh,2012-04,1.23,3.94,-65.25533333333334
madhya pradesh,2012-05,2.05,7.5,-33.29677419354839
madhya pradesh,2012-06,51.54,123.5,-51.30766666666667
madhya pradesh,2012-07,396.76,337.93,16.66516129032258
madhya pradesh,2012-08,369.31,348.09000000000003,9.312258064516127
madhya pradesh,2012-09,171.7,187.44,-24.136
madhya pradesh,2012-10,6.97,35.19,-81.23903225806451
madhya pradesh,2012-11,3.2500000000000004,12.57,-28.076333333333334
madhya pradesh,2012-12,2.7199999999999998,7.64,77.64451612903224
madhya pradesh,2013-01,1.82,17.72,-85.40612903225806
madhya pradesh,2013-02,37.81,11.74,218.40178571428572
madhya pradesh,2013-03,12.89,8.92,165.7796774193548
madhya pradesh,2013-04,7.86,3.94,153.389
madhya pradesh,2013-05,0.41000000000000003,7.5,-96.17612903225806
madhya pradesh,2013-06,281.23,123.5,127.467
madhya pradesh,2013-07,478.75,337.93,43.69709677419355
madhya pradesh,2013-08,456.16,348.09000000000003,34.55967741935484
madhya pradesh,2013-09,90.27,187.44,-33.50333333333334
madhya pradesh,2013-10,91.53,35.19,126.62709677419355
madhya pradesh,2013-11,0.32,12.57,-98.04400000000001
madhya pradesh,2013-12,1.6099999999999999,7.64,-73.7941935483871
madhya pradesh,2014-01,28.080000000000002,17.72,113.3283870967742
madhya pradesh,2014-02,43.42,11.74,276.67928571428575
madhya pradesh,2014-03,13.08,8.92,45.81290322580645
madhya pradesh,2014-04,4.79,3.94,-3.278000000000001
madhya pradesh,2014-05,2.47,7.5,-41.910000000000004
madhya pradesh,2014-06,56.92,123.5,-54.06933333333333
madhya pradesh,2014-07,316.6,337.93,-7.251935483870967
madhya pradesh,2014-08,225.7,348.09000000000003,-37.9341935483871
madhya pradesh,2014-09,167.73,187.44,-30.294666666666668
madhya pradesh,2014-10,33.92,35.19,29.069999999999997
madhya pradesh,2014-11,2.05,12.57,-69.691
madhya pradesh,2014-12,14.57,7.64,343.5983870967742
madhya pradesh,2015-01,39.0,17.72,214.77129032258065
madhya pradesh,2015-02,8.0,11.74,-0.9846428571428574
madhya pradesh,2015-03,60.24,8.92,741.1503225806451
madhya pradesh,2015-04,19.54,3.94,416.78399999999993
madhya pradesh,2015-05,4.04,7.5,-30.107741935483872
madhya pradesh,2015-06,148.66,123.5,18.503
madhya pradesh,2015-07,349.65000000000003,337.93,1.978064516129032
madhya pradesh,2015-08,278.18,348.09000000000003,-25.31032258064516
madhya pradesh,2015-09,66.69999999999999,187.44,-59.63766666666667
madhya pradesh,2015-10,23.48,35.19,136.18935483870968
madhya pradesh,2015-11,0.71,12.57,-95.77600000000001
madhya pradesh,2015-12,1.08,7.64,-85.59129032258065
madhya pradesh,2016-01,10.97,17.72,-41.45741935483871
madhya pradesh,2016-02,0.9199999999999999,11.74,-94.93535714285714
madhya pradesh,2016-03,8.07,8.92,35.37225806451614
madhya pradesh,2016-04,0.04,3.94,-97.93666666666667
madhya pradesh,2016-05,10.67,7.5,86.61677419354838
madhya pradesh,2016-06,98.89,123.5,-41.08633333333333
madhya pradesh,2016-07,488.67,337.93,44.428709677419356
madhya pradesh,2016-08,418.24,348.09000000000003,19.399354838709673
madhya pradesh,2016-09,113.13,187.44,-15.094000000000001
madhya pradesh,2016-10,37.11,35.19,-38.22354838709678
madhya pradesh,2016-11,0.0,12.57,-100.0
madhya pradesh,2016-12,0.0,7.64,-100.0
madhya pradesh,2017-01,3.41,17.72,-86.45645161290322
madhya pradesh,2017-02,4.1499999999999995,11.74,-38.23107142857143
madhya pradesh,2017-03,2.54,8.92,-65.63741935483871
madhya pradesh,2017-04,0.0,3.94,-100.0
madhya pradesh,2017-05,7.3100000000000005,7.5,-28.102258064516132
madhya pradesh,2017-06,121.28999999999999,123.5,0.5163333333333334
madhya pradesh,2017-07,322.72,337.93,-5.105806451612903
madhya pradesh,2017-08,172.44,348.09000000000003,-46.34483870967742
madhya pradesh,2017-09,146.71,187.44,-9.698333333333332
madhya pradesh,2017-10,14.719999999999999,35.19,-66.74870967741936
madhya pradesh,2017-11,0.05,12.57,-99.69133333333333
madhya pradesh,2017-12,1.46,7.64,-70.2158064516129
madhya pradesh,2018-01,0.01,17.72,-99.91290322580646
madhya pradesh,2018-02,12.7,11.74,28.05464285714286
madhya pradesh,2018-03,0.19,8.92,-97.54096774193549
madhya pradesh,2018-04,6.34,3.94,166.6616666666667
madhya pradesh,2018-05,7.29,7.5,47.92677419354839
madhya pradesh,2018-06,125.81,123.5,4.654333333333332
madhya pradesh,2018-07,317.49,337.93,-6.916129032258064
madhya pradesh,2018-08,256.43,348.09000000000003,-22.583870967741937
madhya pradesh,2018-09,154.2,187.44,-27.232666666666667
madhya pradesh,2018-10,1.64,35.19,-96.31645161290322
madhya pradesh,2018-11,0.46,12.57,-97.27533333333334
madhya pradesh,2018-12,3.96,7.64,-39.12806451612904
madhya pradesh,2019-01,7.169999999999999,17.72,-61.88161290322581
madhya pradesh,2019-02,6.42,11.74,-49.50928571428572
madhya pradesh,2019-03,9.25,8.92,37.60612903225805
madhya pradesh,2019-04,7.52,3.94,64.95433333333332
madhya pradesh,2019-05,1.69,7.5,-70.0325806451613
madhya pradesh,2019-06,68.3,123.5,-55.708
madhya pradesh,2019-07,354.81,337.93,5.93
madhya pradesh,2019-08,471.48,348.09000000000003,35.281612903225806
madhya pradesh,2019-09,427.2,187.44,170.80499999999998
madhya pradesh,2019-10,41.82,35.19,71.52290322580646
madhya pradesh,2019-11,6.44,12.57,-40.10933333333333
madhya pradesh,2019-12,7.82,7.64,61.07064516129032
madhya pradesh,2020-01,20.16,17.72,41.44161290322581
madhya pradesh,2020-02,9.42,11.74,-10.836071428571431
madhya pradesh,2020-03,20.75,8.92,164.26838709677418
madhya pradesh,2020-04,7.0,3.94,164.09633333333332
madhya pradesh,2020-05,12.6,7.5,135.99499999999998
madhya pradesh,2020-06,205.25,123.5,166.24566666666666
madhya pradesh,2020-07,108.94,337.93,-36.6625
madhya pradesh,2020-08,468.75,348.09000000000003,42.399032258064516
madhya pradesh,2020-09,134.22,187.44,-15.634333333333334
madhya pradesh,2020-10,16.41,35.19,-57.261935483870964
madhya pradesh,2020-11,5.13,12.57,-20.986333333333334
madhya pradesh,2020-12,6.49,7.64,19.579999999999995
madhya pradesh,2021-01,3.26,17.72,-81.84612903225806
madhya pradesh,2021-02,6.66,11.74,-53.37464285714286
madhya pradesh,2021-03,7.64,8.92,19.480645161290326
madhya pradesh,2021-04,1.51,3.94,-9.32862068965517
madhya pradesh,2021-05,55.410000000000004,7.5,948.6644827586207
madhya pradesh,2021-06,110.73,123.5,73.10833333333333
madhya pradesh,2021-07,270.28,337.93,-16.82689655172414
madhya pradesh,2021-08,260.26,348.09000000000003,-27.84193548387097
madhya pradesh,2021-09,240.84,187.44,40.54
madhya pradesh,2021-10,54.71,35.19,38.29129032258065
madhya pradesh,2021-11,4.52,12.57,-62.18666666666666
madhya pradesh,2021-12,13.239999999999998,7.64,64.97967741935483
madhya pradesh,2022-01,31.57,17.72,99.01774193548388
madhya pradesh,2022-02,3.04,11.31,-76.61076923076924
madhya pradesh,2022-03,1.56,8.92,-80.67166666666667
madhya pradesh,2022-04,0.1,3.94,-94.58892857142857
madhya pradesh,2022-05,8.88,7.5,20.20064516129032
madhya pradesh,2022-06,113.35,123.5,-18.392333333333333
madhya pradesh,2022-07,376.23,337.93,19.62896551724138
madhya pradesh,2022-08,446.51,348.09000000000003,29.804516129032255
madhya pradesh,2022-09,224.5,187.44,16.768
madhya pradesh,2022-10,93.16000000000001,35.19,69.96935483870968
madhya pradesh,2022-11,0.0,12.57,-100.0
madhya pradesh,2022-12,1.3399999999999999,7.64,-40.91322580645162
madhya pradesh,2023-01,5.26,17.72,-71.23066666666666
madhya pradesh,2023-02,0.0,11.74,-100.0
madhya pradesh,2023-03,22.53,8.92,223.0541935483871
madhya pradesh,2023-04,28.54,4.07,926.8277419354839
madhya pradesh,2023-05,32.51,7.5,588.2887096774194
madhya pradesh,2023-06,149.59,123.5,-24.92206896551724
madhya pradesh,2023-07,305.07,337.93,-9.747096774193547
madhya pradesh,2023-08,210.78,348.09000000000003,-43.59193548387096
madhya pradesh,2023-09,279.56,187.44,43.86533333333333
madhya pradesh,2023-10,9.65,35.19,-81.61483870967741
madhya pradesh,2023-11,19.14,12.57,50.72633333333333
madhya pradesh,2023-12,18.13,7.64,183.9573076923077
madhya pradesh,2024-01,0.0,9.47,
maharashtra,2009-01,0.15,5.26,-98.0316129032258
maharashtra,2009-02,0.0,3.87,-100.0
maharashtra,2009-03,4.95,5.51,-4.185185185185184
maharashtra,2009-04,4.11,7.63,-27.633103448275868
maharashtra,2009-05,23.86,21.29,21.839032258064513
maharashtra,2009-06,92.91,198.33,-57.95633333333333
maharashtra,2009-07,386.83,330.47,18.105666666666668
maharashtra,2009-08,161.0,258.82,-30.001379310344827
maharashtra,2009-09,152.51,174.2,-18.481428571428573
maharashtra,2009-10,88.7,67.36,-17.238709677419354
maharashtra,2009-11,94.83,15.5,678.5436363636363
maharashtra,2009-12,6.43,5.01,59.61652173913043
maharashtra,2010-01,9.55,5.26,125.15870967741937
maharashtra,2010-02,4.92,4.54,30.8875
maharashtra,2010-03,7.73,6.47,14.342903225806447
maharashtra,2010-04,5.35,7.9,-37.07933333333333
maharashtra,2010-05,5.8100000000000005,21.29,-68.09193548387097
maharashtra,2010-06,186.54999999999998,198.33,-4.831333333333332
maharashtra,2010-07,427.29,342.51,24.307741935483868
maharashtra,2010-08,344.28,275.47,27.50225806451613
maharashtra,2010-09,212.67,185.32999999999998,16.46333333333333
maharashtra,2010-10,74.81,67.36,41.608064516129026
maharashtra,2010-11,62.01,22.2,195.65966666666665
maharashtra,2010-12,2.38,6.59,10.087741935483868
maharashtra,2011-01,0.03,5.26,-99.47483870967741
maharashtra,2011-02,0.79,4.54,-85.80392857142856
maharashtra,2011-03,0.26,6.47,-94.81193548387097
maharashtra,2011-04,6.06,7.9,-23.625666666666667
maharashtra,2011-05,2.87,21.29,-86.53354838709677
maharashtra,2011-06,173.93,198.33,2.912333333333334
maharashtra,2011-07,346.29,342.51,2.4793548387096784
maharashtra,2011-08,319.08,275.47,25.675806451612903
maharashtra,2011-09,182.68,185.32999999999998,-7.183999999999999
maharashtra,2011-10,43.449999999999996,67.36,-29.541935483870965
maharashtra,2011-11,0.07,22.2,-99.48333333333333
maharashtra,2011-12,0.01,6.59,-99.79838709677419
maharashtra,2012-01,1.7000000000000002,5.26,-73.63806451612903
maharashtra,2012-02,0.02,4.54,-99.40464285714286
maharashtra,2012-03,0.0,6.47,-100.0
maharashtra,2012-04,1.04,7.9,-84.028
maharashtra,2012-05,1.02,21.29,-90.29516129032258
maharashtra,2012-06,131.34,198.33,-35.217666666666666
maharashtra,2012-07,312.67,342.51,-8.54516129032258
maharashtra,2012-08,258.36,275.47,-2.803870967741935
maharashtra,2012-09,209.1,185.32999999999998,4.434333333333334
maharashtra,2012-10,75.97,67.36,-24.608387096774194
maharashtra,2012-11,3.74,22.2,-81.765
maharashtra,2012-12,0.0,6.59,-100.0
maharashtra,2013-01,2.62,5.26,-37.09612903225806
maharashtra,2013-02,10.43,4.54,143.53964285714284
maharashtra,2013-03,1.85,6.47,-66.68290322580646
maharashtra,2013-04,7.8999999999999995,7.9,-1.560333333333333
maharashtra,2013-05,6.41,21.29,-75.56870967741936
maharashtra,2013-06,321.26,198.33,78.7
maharashtra,2013-07,493.48,342.51,45.06
maharashtra,2013-08,244.27,275.47,-16.188709677419354
maharashtra,2013-09,186.85,185.32999999999998,12.173666666666668
maharashtra,2013-10,97.11,67.36,26.991935483870968
maharashtra,2013-11,4.66,22.2,-66.21233333333333
maharashtra,2013-12,3.8800000000000003,6.59,-58.47709677419355
maharashtra,2014-01,2.31,5.26,-29.464193548387097
maharashtra,2014-02,12.7,4.54,221.84321428571428
maharashtra,2014-03,43.31,6.47,775.7667741935484
maharashtra,2014-04,8.27,7.9,8.915666666666668
maharashtra,2014-05,17.61,21.29,34.81967741935484
maharashtra,2014-06,62.300000000000004,198.33,-64.41799999999999
maharashtra,2014-07,359.15,342.51,7.160645161290322
maharashtra,2014-08,253.6,275.47,-2.1180645161290332
maharashtra,2014-09,177.32,185.32999999999998,-8.525
maharashtra,2014-10,31.64,67.36,-48.18096774193549
maharashtra,2014-11,23.01,22.2,34.705999999999996
maharashtra,2014-12,7.999999999999999,6.59,-20.162258064516127
maharashtra,2015-01,13.57,5.26,224.50806451612902
maharashtra,2015-02,2.17,4.54,-20.086785714285714
maharashtra,2015-03,48.47,6.47,652.7958064516129
maharashtra,2015-04,24.39,7.9,216.81733333333332
maharashtra,2015-05,19.830000000000002,21.29,42.1441935483871
maharashtra,2015-06,238.2,198.33,16.549333333333333
maharashtra,2015-07,139.18,342.51,-59.05064516129032
maharashtra,2015-08,179.23,275.47,-34.425483870967746
maharashtra,2015-09,170.09,185.32999999999998,6.648999999999998
maharashtra,2015-10,34.35,67.36,-61.74516129032258
maharashtra,2015-11,9.66,22.2,-63.63066666666667
maharashtra,2015-12,0.33999999999999997,6.59,-95.81129032258065
maharashtra,2016-01,0.5,5.26,-88.80741935483871
